V1	V2	V3	V4	V5	V6	V7	V8	V9	V10
16.5838019	18.15741871	16.84627314	17.07	17.84342671	17.67	14.98331666	17.19309155	17.08538269	18.03949475
16.59604802	18.16426213	16.87282641	17.07	17.83294147	17.66271636	14.94	17.19	17.08382191	17.99763382
16.59585293	18.17	16.8621911	17.08057529	17.8067934	17.65077539	14.91344672	17.19004502	17.0984092	17.98
16.59054027	18.17	16.86008004	17.08657829	17.82	17.64194097	14.85552276	17.20661331	17.1	17.95044022
16.60278639	18.17	16.9	17.06901951	17.83010005	17.64926963	14.82	17.21893947	17.1037919	17.94624812
16.61503252	18.17	16.89423212	17.07423212	17.85670335	17.6565983	14.75	17.21341671	17.11108554	17.91
16.62727864	18.17	16.89	17.10349675	17.87333667	17.67963482	14.71107054	17.21210605	17.11837919	17.90962481
16.62523762	18.15403202	16.88276138	17.10544772	17.87003502	17.71	14.66167084	17.21762881	17.10865433	17.87474737
16.62354177	18.14649825	16.88	17.1004052	17.84008004	17.71	14.61143572	17.22315158	17.10889945	17.86
16.64803402	18.16702851	16.90612806	17.10625813	17.81012506	17.71	14.52661831	17.22867434	17.12921961	17.82124062
16.65686843	18.17585293	16.91	17.11422211	17.81621311	17.71324162	14.4924012	17.2258029	17.10733867	17.82
16.65074537	18.17730365	16.90981991	17.12592796	17.86673837	17.72171086	14.44597799	17.22028014	17.10969485	17.8108004
16.66075538	18.17046023	16.90091546	17.11091546	17.86973987	17.74369685	14.36	17.24097049	17.12214107	17.80975488
16.67150075	18.17638319	16.90834917	17.08165083	17.89	17.73431716	14.31734867	17.25923462	17.12943472	17.79644322
16.67762381	18.18322661	16.89761381	17.10209105	17.86105053	17.72766883	14.25253127	17.25371186	17.13	17.7706053
16.67625313	18.19	16.89312156	17.12275138	17.82561281	17.74965483	14.18257129	17.25181091	17.13	17.76963982
16.67013007	18.19	16.90385693	17.13445723	17.89274637	17.74278639	14.11289645	17.25733367	17.13	17.74698349
16.68797899	18.18624312	16.91	17.14	17.92	17.74454227	14.04743872	17.26285643	17.13	17.7363932
16.69788394	18.18	16.89934467	17.14	17.90421711	17.75187094	13.98101551	17.26837919	17.13	17.74976988
16.69176088	18.18	16.90212606	17.14	17.88256628	17.7591996	13.89	17.2778039	17.1268034	17.72342671
16.70308654	18.17142571	16.91	17.14064032	17.92250625	17.76652826	13.83271136	17.28884942	17.12196098	17.71347674
16.72048524	18.1633917	16.91753377	17.14649325	17.94377689	17.77385693	13.77587294	17.28505253	17.15113557	17.6702001
16.7266083	18.18392196	16.92	17.15234617	17.92690345	17.78118559	13.71266133	17.28	17.16507754	17.69336168
16.73273137	18.19481741	16.9109955	17.1581991	17.91383692	17.78851426	13.66917459	17.28	17.17	17.69334667
16.73885443	18.2	16.91	17.16405203	17.9183992	17.78415708	13.62623812	17.28151576	17.17	17.68
16.73502251	18.2	16.90047524	17.16990495	17.94169085	17.78	13.58302651	17.28703852	17.14912456	17.66
16.72889945	18.2	16.91242121	17.15272636	17.91821911	17.78	13.54490745	17.28743872	17.14850425	17.65
16.72277639	18.1978089	16.92416208	17.14322161	17.96	17.78	13.5066033	17.28191596	17.15845423	17.65991996
16.73004002	18.19096548	16.90804402	17.15492746	17.9569935	17.79547274	13.49169585	17.29082041	17.15116058	17.61646323
16.7484092	18.19587794	16.93	17.16994997	17.9470085	17.81	13.48	17.30738869	17.15613307	17.63654327
16.75	18.19183592	16.92584792	17.18750875	17.94297649	17.81	13.45848424	17.31	17.17028014	17.60014507
16.75171586	18.17130565	16.92977489	17.18497749	17.92926963	17.77428214	13.43375688	17.31017509	17.18855928	17.58683342
16.75783892	18.18922461	16.94	17.18350175	17.90062531	17.76894447	13.41054527	17.31569785	17.17397199	17.59352176
16.76396198	18.20325163	16.94635818	17.20691346	17.9587944	17.7691946	13.39366683	17.31877939	17.18061531	17.58
16.77	18.2098099	16.95	17.21225613	17.98	17.72522261	13.37206103	17.31325663	17.19	17.58689845
16.77	18.19612306	16.96565783	17.19469735	17.98290145	17.74583292	13.36908954	17.3167984	17.19	17.56641321
16.77233117	18.19	16.96143572	17.20286143	17.96690845	17.78272136	13.33884942	17.33336668	17.20437719	17.57
16.77845423	18.19	16.9785993	17.22	17.94445723	17.82	13.31724362	17.34	17.19655328	17.56696348
16.78	18.19	16.98	17.22	18.02714357	17.82	13.32	17.34	17.18355178	17.55
16.78070035	18.19	16.98077039	17.22184592	18.02568284	17.76227114	13.29193597	17.34	17.19813907	17.55965983
16.78682341	18.19	16.99301151	17.22769885	17.99195098	17.76342171	13.3	17.34	17.2	17.53594297
16.79589295	18.19	17.01224112	17.23355178	17.88967984	17.85569785	13.3	17.34	17.20365683	17.54371686
16.80813907	18.19	17.01702351	17.2394047	17.9344072	17.78241121	13.30157079	17.34185093	17.21190095	17.5304052
16.81	18.19	17.01742371	17.23474237	17.96172086	17.76508754	13.3123912	17.35289645	17.22648824	17.53581291
16.80868434	18.19	17.02555278	17.23	18.0368034	17.78449725	13.33	17.36	17.23553777	17.52
16.80256128	18.19537269	17.03036518	17.23	17.96650825	17.82846923	13.3356028	17.36	17.23433717	17.51094047
16.81424712	18.19778389	17.03408204	17.24126563	18.02368184	17.81585293	13.35	17.36301651	17.22062531	17.52284142
16.83873937	18.19094047	17.04330665	17.26467734	18.05455728	17.81	13.36644322	17.36853927	17.25709355	17.52769385
16.82838419	18.19590295	17.05738869	17.25643322	18.05353177	17.81	13.37	17.37406203	17.26057529	17.49053527
16.82193097	18.2	17.05187594	17.24075038	18.07923462	17.81	13.37594797	17.37958479	17.25	17.49167084
16.82805403	18.2	17.08543772	17.25245623	18.05535268	17.81638819	13.39363182	17.37489245	17.25	17.49391196
16.82582291	18.20643322	17.06121561	17.25583792	18.06467734	17.83486743	13.39476238	17.37063032	17.23681341	17.4987994
16.8206003	18.20344672	17.07066033	17.24413207	18.06323162	17.85686343	13.40315658	17.37615308	17.23777389	17.48728864
16.83284642	18.19024012	17.08893447	17.25893447	18.09210605	17.83487744	13.40844922	17.38335168	17.25	17.48204602
16.84254627	18.20392696	17.08	17.2881991	18.06476738	17.8185943	13.40994497	17.3943972	17.25	17.47
16.84866933	18.2061931	17.08507254	17.28450725	18.0630065	17.80393697	13.4	17.4	17.24423212	17.46735368
16.85	18.19934967	17.10654327	17.28	18.08448224	17.79324162	13.38326663	17.4	17.24612306	17.44595798
16.85	18.19250625	17.10797899	17.28	18.04771386	17.8591996	13.38512756	17.39623312	17.26035518	17.44146073
16.85	18.19433717	17.10422711	17.28915458	18.08278139	17.83985993	13.36704352	17.39071036	17.26764882	17.42516258
16.84367684	18.19645823	17.12	17.30671336	18.11237619	17.81173087	13.34191596	17.39962481	17.27494247	17.42
16.83143072	18.17592796	17.12621311	17.30048524	18.07736868	17.84837419	13.32062031	17.41033517	17.28	17.4184092
16.84081541	18.1846023	17.14389695	17.29244122	18.05506753	17.864007	13.29611306	17.41585793	17.28	17.41251626
16.85153077	18.19828914	17.15	17.31585293	18.09750375	17.86133567	13.2741971	17.42138069	17.27317659	17.4
16.85765383	18.19144572	17.15841921	17.32536768	18.06766883	17.85332166	13.24549275	17.42690345	17.28235118	17.39913957
16.86755378	18.1846023	17.16915458	17.31366183	18.02712856	17.86797899	13.20777389	17.43242621	17.3	17.39245123
16.8797999	18.18448224	17.17	17.32206603	18.11735368	17.88895448	13.18228114	17.43794897	17.3	17.4
16.88	18.19816908	17.18	17.33962481	18.13512756	17.9	13.13202601	17.43652826	17.288004	17.37092546
16.87785393	18.19407204	17.17863932	17.31708854	18.12242121	17.9	13.08906953	17.4310055	17.28329165	17.37238619
16.87173087	18.18722861	17.17628814	17.30790395	18.13	17.9	13.0423912	17.44355178	17.29117059	17.36430215
16.8743922	18.18038519	17.2	17.33716858	18.13	17.88310155	13.00585793	17.46004002	17.30575788	17.3890095
16.88051526	18.19291646	17.20356678	17.35985993	18.12762381	17.88184592	12.94275638	17.46556278	17.29448224	17.35232116
16.88663832	18.1933967	17.21430215	17.37741871	18.11763882	17.91058029	12.91264632	17.47	17.28493247	17.39563282
16.89	18.18	17.21496248	17.36502251	18.11703852	17.92523762	12.86	17.47	17.29951976	17.39
16.89	18.18	17.21	17.35253627	18.14233117	17.90526263	12.79830415	17.47213107	17.30705353	17.38225613
16.8950075	18.17616808	17.21650825	17.37009505	18.14768384	17.87772386	12.75565783	17.47765383	17.31869435	17.37886443
16.90113057	18.17067534	17.23448724	17.37234617	18.12849425	17.8703952	12.71244622	17.47682341	17.33	17.39
16.90725363	18.17751876	17.24797899	17.35478739	18.09457229	17.8908004	12.64232116	17.47130065	17.33	17.3878089
16.90662331	18.18	17.25871436	17.36277139	18.10091546	17.90426213	12.66494247	17.48266633	17.33	17.38
16.90050025	18.1787944	17.27889945	17.38033017	18.08804902	17.89250125	12.62	17.49923462	17.32295648	17.38881441
16.90562281	18.17195098	17.27018509	17.39788894	18.15	17.81188594	12.5795998	17.5	17.31163082	17.38787394
16.91349175	18.17489245	17.28184092	17.40273637	18.14332166	17.85623312	12.54277639	17.4992096	17.32621811	17.39456228
16.92573787	18.17826413	17.29834417	17.37932466	18.12442221	17.89357679	12.50317659	17.49368684	17.3354027	17.3650025
16.933992	18.17142071	17.29	17.3876088	18.1378039	17.90271636	12.45996498	17.49917959	17.33730365	17.41
16.93976988	18.17542271	17.29625313	17.41687344	18.13654327	17.92470235	12.42675338	17.5267934	17.33001001	17.40462731
16.92752376	18.17773387	17.31772386	17.41477239	18.15133567	17.89662331	12.38354177	17.54	17.33728364	17.38526263
16.92472236	18.17089045	17.3162081	17.41324162	18.10924462	17.87867434	12.36016508	17.54	17.34	17.401996
16.93696848	18.17	17.31066533	17.4308004	18.08281641	17.90044022	12.35	17.55178089	17.34187094	17.37123062
16.95382191	18.17	17.33213607	17.42885443	18.13636318	17.91509755	12.35304652	17.56834917	17.34916458	17.39414207
16.96853927	18.17	17.3468034	17.40544272	18.14946973	17.91024512	12.36465233	17.55011006	17.35	17.41806903
16.95629315	18.16351676	17.35	17.42246123	18.12045523	17.90661831	12.41877439	17.53198099	17.35375188	17.37854427
16.95595298	18.16	17.35827414	17.45034517	18.16622811	17.9286043	12.4735918	17.55407204	17.35895448	17.36722861
16.9681991	18.15982991	17.36	17.4561981	18.16732866	17.90254627	12.5484092	17.57	17.35166083	17.3844022
16.96477739	18.15298649	17.39897949	17.44974487	18.10046023	17.90676838	12.65215108	17.57	17.35	17.37588794
16.96	18.14614307	17.40096048	17.42048024	18.16984492	17.92847924	12.73608804	17.57258629	17.35877939	17.34
16.96	18.14070035	17.42	17.42502751	18.13604802	17.92115058	12.85143572	17.57810905	17.38	17.3690045
16.96718359	18.14754377	17.42195098	17.44843922	18.16	17.90146573	12.95125063	17.58	17.38	17.38421211
16.97942971	18.14122561	17.43268634	17.47185093	18.16198599	17.89701351	13.049995	17.58	17.38	17.37527264
16.98	18.13123062	17.44	17.48868434	18.16014507	17.91	13.14731366	17.58467734	17.3757979	17.40173587
16.98196098	18.13807404	17.45247124	17.48283142	18.12782391	17.91	13.19284142	17.5902001	17.36121061	17.39466733
16.98808404	18.14491746	17.46510755	17.47697849	18.16194097	17.93197099	13.27463232	17.59572286	17.37337669	17.37
16.9942071	18.14471736	17.46562781	17.47112556	18.16037019	17.95282141	13.31176588	17.6	17.38	17.37167084
17.00066033	18.12418709	17.48272636	17.48890945	18.12382191	17.95909955	13.34658329	17.6	17.38255128	17.37992996
17.01290645	18.12	17.49709855	17.50941971	18.1437919	17.91512756	13.3814007	17.60458229	17.39713857	17.39170585
17.01742371	18.11770885	17.49216608	17.50356678	18.15247624	17.90961481	13.40126063	17.61562781	17.39413707	17.3816058
17.01130065	18.11086543	17.50713857	17.5	18.12373187	17.92213607	13.49	17.61666333	17.39	17.40016508
17.01482241	18.10402201	17.5286093	17.5	18.1325963	17.92946473	13.53170585	17.61114057	17.39090045	17.38
17.02	18.09717859	17.53	17.5	18.10550775	17.88923962	13.64489745	17.62314657	17.40548774	17.38383692
17.02	18.09033517	17.53155078	17.5	18.13546273	17.90709855	13.79613807	17.63971486	17.39992496	17.42
17.0231916	18.10952476	17.55302151	17.50569785	18.13832916	17.9541971	13.95737869	17.64542771	17.39233117	17.41
17.02931466	18.10324162	17.56550775	17.51155078	18.05790895	17.92488244	14.14211606	17.65	17.39962481	17.41295148
17.03543772	18.0703902	17.55	17.5174037	18.14355178	17.88335168	14.33983992	17.65	17.40691846	17.40606303
17.04156078	18.08407704	17.56486743	17.52651326	18.15823912	17.88405703	14.53268634	17.648004	17.41	17.3638019
17.04768384	18.09388194	17.59	17.53821911	18.14476238	17.92617309	14.71510755	17.64248124	17.40698849	17.37576788
17.0538069	18.09854927	17.59	17.54496248	18.11653827	17.88952976	14.93837919	17.64304152	17.3924012	17.36111056
17.05992996	18.08486243	17.60184592	17.54918459	18.10171586	17.86373187	15.11403202	17.64856428	17.40827914	17.37393197
17.05394697	18.08882441	17.60334167	17.54333167	18.1134017	17.88026513	15.26606303	17.66226113	17.42	17.39269135
17.05435218	18.09748874	17.61478739	17.54252126	18.12831416	17.95975988	15.41730365	17.67882941	17.42	17.40931466
17.0665983	18.0838019	17.63625813	17.54837419	18.12	17.93777389	15.55854427	17.66973487	17.42	17.40187594
17.06557779	18.07505753	17.58681341	17.55422711	18.12496748	17.93947474	15.68695848	17.66196598	17.42	17.39256128
17.06054527	18.07	17.6471986	17.55975988	18.14343672	17.95	15.78772886	17.67853427	17.42256128	17.40918459
17.06666833	18.07	17.6110055	17.5422011	18.11	17.95	15.8801901	17.6865983	17.42985493	17.41371186
17.07	18.07	17.64428214	17.53714357	18.09872436	17.93655328	15.94528764	17.67555278	17.43714857	17.38364682
17.07	18.06768384	17.67458229	17.56055528	18.0415958	17.92189595	15.99924962	17.68098549	17.43111556	17.37452726
17.08007504	18.06084042	17.65508254	17.57698349	18.03577289	17.91138069	16.08256628	17.70307654	17.4252076	17.36783892
17.09116058	18.047994	17.66672336	17.58868934	17.98035518	17.91870935	16.16230615	17.7062081	17.44708854	17.37
17.09728364	18.04853927	17.67203602	17.55881441	18.08224612	17.90188594	16.2022011	17.70068534	17.45	17.35107554
17.10681341	18.06906953	17.69474737	17.53315158	18.04767884	17.90683342	16.26269135	17.7	17.45	17.39554777
17.11905953	18.0504002	17.7	17.55071036	18.07935468	17.93513257	16.29727864	17.7	17.45091046	17.36782891
17.11434717	18.04337669	17.70621811	17.57102551	18.02301151	17.88383192	16.34	17.7	17.4582041	17.35198599
17.11355178	18.04977989	17.69609305	17.59443722	18.03552776	17.90746873	16.41950975	17.7014057	17.4490045	17.34458229
17.1257979	18.04293647	17.68231116	17.6	18.01295148	17.93463732	16.4641921	17.70692846	17.4427914	17.33102051
17.12195598	18.03609305	17.70527264	17.60094547	18.02707854	17.91995998	16.48	17.71735368	17.45	17.32
17.11043522	18.02849925	17.72831916	17.61850425	18.01144572	17.89064532	16.51938469	17.73392196	17.45	17.32
17.1288044	18.01481241	17.72010505	17.62191596	18.01856928	17.86133067	16.56382691	17.73650325	17.46868934	17.33095548
17.1423912	18.01	17.73	17.59850425	18.00150575	17.84997999	16.60703852	17.73098049	17.48410205	17.34573287
17.14851426	18.01128064	17.72863432	17.60118059	17.9570035	17.88662331	16.66	17.73	17.46222111	17.31242121
17.15463732	18.01812406	17.71369685	17.61873937	17.99861431	17.89665333	16.64865433	17.73	17.46	17.32
17.16076038	18.01503252	17.69567284	17.62543272	17.98588794	17.91194597	16.68666333	17.73	17.46	17.3342021
17.16688344	18.00818909	17.72785893	17.63257129	17.95864432	17.92344672	16.72988494	17.73222111	17.46114057	17.32237619
17.17	18.00134567	17.76430715	17.64427714	17.94597799	17.8868034	16.72654827	17.74326663	17.46843422	17.34247624
17.17	17.99450225	17.77	17.6470085	17.92397699	17.89790395	16.76630815	17.75431216	17.45854427	17.31827414
17.17	17.99234117	17.77	17.64115558	17.94475738	17.91	16.78975988	17.76535768	17.45604302	17.28744872
17.17137569	17.99918459	17.76348674	17.63530265	17.91518259	17.90937469	16.81	17.77	17.47	17.34847924
17.17749875	17.98191596	17.7889945	17.62944972	17.94615808	17.90204602	16.82891446	17.77	17.47	17.31407204
17.18	17.97574287	17.78403202	17.6235968	17.91746873	17.89471736	16.82830915	17.77424712	17.46509755	17.34738369
17.18	17.98942971	17.77128064	17.62676838	17.89874937	17.89261131	16.84618309	17.77976988	17.4643922	17.32069535
17.18586793	17.97688344	17.79836418	17.64432716	17.88382191	17.89993997	16.86778889	17.76941471	17.47897949	17.325993
17.19	17.9734017	17.76095048	17.64603802	17.84122061	17.88546273	16.88636818	17.76244622	17.50035018	17.27268134
17.19	17.98	17.81185093	17.64018509	17.84758879	17.8754027	16.884002	17.77901451	17.50184592	17.21441221
17.20271136	17.98	17.82335668	17.66267134	17.83	17.85074037	16.9126063	17.78255628	17.48862931	17.24
17.22036018	17.97213607	17.80677339	17.68	17.82177089	17.77745373	16.93	17.76046523	17.48133567	17.24626813
17.22648324	17.96077539	17.83494747	17.68	17.7716058	17.8489995	16.94	17.76453227	17.49191596	17.20226113
17.2273937	17.96761881	17.80706853	17.66709355	17.85541771	17.87826413	16.95227114	17.79214607	17.49674837	17.21836918
17.22127064	17.96107554	17.82238619	17.64368184	17.82113057	17.85503752	16.97902951	17.79604802	17.49054527	17.23
17.22970485	17.95130565	17.83270135	17.6547974	17.82888444	17.82572286	16.98872936	17.79052526	17.49783892	17.20849925
17.24	17.95814907	17.84570785	17.67	17.81669835	17.8435918	17	17.79	17.5	17.20381191
17.24	17.95001501	17.84361681	17.67	17.78891446	17.84709355	16.99384692	17.79104052	17.50242621	17.22712356
17.24322161	17.93816408	17.87263132	17.67498249	17.78	17.81722361	17.00454727	17.80208604	17.50971986	17.22869435
17.24934467	17.93132066	17.85516258	17.68668834	17.78	17.78058029	16.99176588	17.80843422	17.50298649	17.21
17.25546773	17.93552276	17.89507254	17.66062031	17.7695948	17.79085043	17.05133567	17.80291146	17.50430715	17.22823412
17.2615908	17.93526763	17.8610005	17.62030015	17.68512756	17.82778889	17.05081041	17.80522261	17.5116008	17.20037019
17.26771386	17.92158079	17.89854427	17.65541771	17.72898949	17.87908954	17.06187594	17.81626813	17.51889445	17.21631816
17.27383692	17.91394697	17.87	17.68702351	17.71601801	17.8368084	17.0474087	17.82365683	17.51381191	17.2030065
17.27995998	17.90710355	17.87391196	17.71043522	17.67705853	17.82452726	17.06982491	17.82917959	17.51	17.21
17.28608304	17.90026013	17.90076538	17.70961481	17.65193097	17.83	17.10008004	17.83470235	17.51077539	17.21638319
17.2922061	17.9	17.92657329	17.69205603	17.66144572	17.83	17.1231966	17.83954977	17.51806903	17.21692846
17.29832916	17.9	17.90751376	17.70550275	17.59122561	17.79743372	17.12	17.82850425	17.52	17.22048024
17.30445223	17.90027014	17.8997949	17.71897949	17.69815908	17.79536768	17.16	17.82254127	17.51734367	17.22289645
17.30942471	17.90711356	17.93816408	17.71312656	17.66732366	17.80829415	17.17688344	17.83358679	17.51005003	17.2194097
17.30330165	17.90208604	17.94089545	17.71817909	17.55157579	17.7350075	17.16	17.84	17.51724362	17.21052526
17.30564282	17.89	17.9442071	17.73573787	17.66737369	17.75496748	17.18	17.84	17.52	17.23605303
17.31788894	17.89	17.95	17.72670335	17.64086043	17.78315658	17.20586793	17.84336168	17.52183092	17.2203952
17.33013507	17.89	17.95	17.71114057	17.64830915	17.78805903	17.19230115	17.84888444	17.52912456	17.21988994
17.3388094	17.88733867	17.96861931	17.73455228	17.62335668	17.75874437	17.24770885	17.8455928	17.54283642	17.21684342
17.33268634	17.87365183	17.96013507	17.74402701	17.55326163	17.75	17.25624312	17.84007004	17.55742371	17.2
17.33343672	17.87	17.98921961	17.72646823	17.5851976	17.75741371	17.26871436	17.85635818	17.56798899	17.2
17.33955978	17.86813907	17.98606303	17.71630315	17.53471236	17.7793997	17.24614807	17.86902451	17.5534017	17.22
17.34568284	17.86129565	18.02	17.71045023	17.58768884	17.71584292	17.25729365	17.86350175	17.57237119	17.20333167
17.35361181	17.85445223	18.02298649	17.6937919	17.55471236	17.7212006	17.29082541	17.86202101	17.59865933	17.18997999
17.36585793	17.8523912	18.02255628	17.68251126	17.49518259	17.76	17.28234117	17.86754377	17.62036018	17.18
17.36594797	17.85923462	18.02782891	17.69421711	17.55927464	17.76	17.34477239	17.87306653	17.63494747	17.1732066
17.36035018	17.85392196	18.03442221	17.7	17.54857929	17.78577289	17.35201601	17.87858929	17.63046523	17.15008504
17.3725963	17.85	18.06149575	17.7	17.5286093	17.76228114	17.32961981	17.88	17.62412206	17.17032016
17.38	17.85	18.07667334	17.728004	17.50795898	17.70990495	17.3827964	17.88	17.63870935	17.13692346
17.38	17.8433917	18.0773987	17.75947974	17.48	17.77586293	17.39476238	17.88515758	17.64	17.12984992
17.38	17.83309655	18.0555978	17.75362681	17.47934967	17.75545273	17.43083042	17.89136068	17.63605803	17.12632316
17.38158079	17.8205903	18.09434717	17.74109555	17.46872936	17.73	17.45202101	17.9024062	17.63123562	17.12647324
17.39382691	17.83427714	18.1	17.71768384	17.45	17.73041521	17.47088044	17.90654827	17.63852926	17.12
17.39089045	17.83601801	18.12	17.7217959	17.44818409	17.73774387	17.48569785	17.89550275	17.63417709	17.12309655
17.37252126	17.82917459	18.12215108	17.73935468	17.4194097	17.75521761	17.47683842	17.89277139	17.63311656	17.14591796
17.39113057	17.82233117	18.14181091	17.72872436	17.41	17.7627964	17.46844422	17.89829415	17.63917959	17.15943972
17.41	17.81548774	18.15254627	17.72745373	17.40943972	17.74081041	17.53994997	17.90763382	17.6245923	17.12393697
17.41	17.81135568	18.15671836	17.75671836	17.4	17.71882441	17.56	17.91867934	17.6249975	17.1
17.41	17.8181991	18.13794897	17.7668034	17.3984092	17.69683842	17.57652326	17.92	17.63	17.10034517
17.41	17.80991496	18.13425713	17.76095048	17.36896948	17.69201101	17.57566283	17.92038519	17.63	17.12
17.41589795	17.8	18.15	17.76	17.34749875	17.74331166	17.59236618	17.92590795	17.65063532	17.11744372
17.42404202	17.8	18.15	17.76151076	17.30048524	17.73088044	17.57847424	17.93	17.65165583	17.11041021
17.43628814	17.79442721	18.12216608	17.77321661	17.31	17.72370185	17.59126063	17.93	17.64293147	17.1341971
17.44	17.78758379	18.20232616	17.77507754	17.31	17.72896948	17.62129065	17.93247624	17.65751876	17.12378689
17.4403902	17.78074037	18.19628314	17.76337169	17.30955978	17.72164082	17.55606803	17.937999	17.67210605	17.12952476
17.44651326	17.78	18.21749375	17.76	17.29914957	17.70862431	17.6509955	17.93295648	17.66995998	17.12432716
17.45	17.78	18.2397999	17.76004002	17.27917959	17.70301651	17.59497249	17.92191096	17.65128064	17.13614807
17.45	17.78	18.21190595	17.77174587	17.2592096	17.70689345	17.66771386	17.92	17.66586793	17.13
17.44511756	17.77336668	18.24	17.77654827	17.23847924	17.64093547	17.69136068	17.92036018	17.67	17.13277139
17.44301651	17.77347674	18.23578789	17.76484242	17.20036518	17.67002501	17.67462731	17.94245123	17.66747874	17.11391696
17.46138569	17.77935968	18.21431716	17.77715858	17.21070035	17.70834417	17.66746873	17.96	17.66018509	17.1
17.47	17.76567284	18.22146073	17.80642321	17.22765383	17.67170085	17.63621811	17.96	17.66	17.10729365
17.47	17.764007	18.26431216	17.81513757	17.16096048	17.69096548	17.66128564	17.96	17.6688044	17.13805403
17.47	17.76914957	18.27	17.8190095	17.18877939	17.69568284	17.7193947	17.96	17.6833917	17.09
17.47162081	17.76230615	18.27578289	17.81315658	17.15087044	17.68177089	17.69895448	17.96645323	17.69797899	17.10735868
17.47774387	17.76453727	18.3125913	17.8153927	17.17972486	17.64512756	17.68	17.97749875	17.64973487	17.10404702
17.48	17.76723862	18.30098549	17.82709855	17.16973987	17.67151576	17.655993	17.98	17.62715358	17.10147074
17.48	17.75355178	18.33793397	17.80358679	17.15656828	17.69	17.7235968	17.98	17.63825913	17.11
17.48611306	17.75	18.34127564	17.77102051	17.02276138	17.68711856	17.71462231	17.98	17.62367184	17.1
17.49447224	17.74617809	18.31162081	17.79443222	17.14021511	17.66513257	17.74095048	17.98168084	17.65274637	17.0908004
17.50671836	17.73249125	18.3303902	17.8001951	17.1491996	17.67685343	17.66987494	17.99272636	17.6689945	17.08251126
17.50103552	17.73	18.34441721	17.77093047	17.11037019	17.67821411	17.7403902	18	17.63990995	17.07835418
17.4906053	17.73244122	18.2949975	17.76733367	17.12965983	17.65055028	17.7172036	18	17.62532266	17.0774037
17.49672836	17.73928464	18.307994	17.77903952	17.11	17.6652076	17.7265933	17.99413707	17.63852926	17.05733867
17.50570285	17.73387194	18.28254627	17.81223612	17.10985993	17.62067534	17.73498749	17.98309155	17.66385193	17.05848424
17.51794897	17.73	18.31774387	17.84	17.09987494	17.58808904	17.72	17.98397699	17.67843922	17.05906953
17.52509755	17.73	18.33921461	17.84	17.09	17.64671836	17.73710355	17.98949975	17.65394697	17.03238119
17.52755878	17.73	18.2752026	17.84	17.08971486	17.62924462	17.77948974	17.99502251	17.64761381	17.01430715
17.51531266	17.73	18.33156078	17.84	17.06024012	17.62	17.76569285	17.99836418	17.65889945	17.018009
17.51693347	17.72896448	18.36911956	17.84	17.0898049	17.62157579	17.73608304	17.9817959	17.6516058	16.99694847
17.52917959	17.70843422	18.4103902	17.83852926	17.05994997	17.62890445	17.75464732	17.97795398	17.66137569	16.99562781
17.51857429	17.70403202	18.43	17.82097049	17.04978989	17.61753377	17.71875938	18.00556778	17.67894447	17.01106053
17.51734367	17.70912456	18.40294147	17.81878439	16.99012006	17.61712356	17.74070535	18.01736368	17.69917459	16.99
17.54183592	17.70228114	18.41950975	17.8421961	17.04998999	17.62554777	17.7283942	18.01184092	17.67729365	16.99668834
17.55408204	17.70456228	18.43245123	17.85390195	17.03002001	17.58890445	17.73357679	18.00631816	17.67972486	16.98
17.56	17.7085943	18.47877439	17.85975488	17.03	17.59109555	17.72	18.0007954	17.68353177	16.96218609
17.56	17.70175088	18.47	17.84317659	17.01008004	17.60862931	17.71	18.00472736	17.66165083	16.931991
17.56	17.69490745	18.42955478	17.82415708	17.01	17.62938469	17.69355178	18.01025013	17.69371686	16.8788094
17.56	17.69193597	18.37147574	17.80074537	16.97028014	17.6073987	17.72501251	18.01577289	17.70192596	16.87484742
17.56469735	17.69877939	18.47416708	17.8089995	16.97	17.58541271	17.6554027	18.02	17.68733867	16.81716358
17.57164082	17.68313157	18.4603902	17.84411706	16.96010005	17.56342671	17.68858929	18.02	17.67275138	16.83497749
17.58388694	17.67246623	18.41744872	17.84512756	16.94023012	17.54144072	17.63768884	18.02	17.68183592	16.75383192
17.58386693	17.67930965	18.47010505	17.83854927	16.94	17.58109055	17.68	18.02	17.69642321	16.7222061
17.57162081	17.68	18.49578289	17.82684342	16.94	17.55822911	17.66447724	18.02677339	17.70747374	16.6233967
17.58593797	17.6770035	18.50568784	17.82729365	16.91048024	17.51054027	17.65148574	18.03781891	17.6710055	16.601991
17.60143572	17.67016008	18.50142071	17.84485243	16.90017509	17.56184092	17.65253127	18.04443222	17.68037019	16.5106053
17.60755878	17.65663332	18.51862931	17.84586293	16.9	17.58848924	17.65931966	18.04995498	17.7	16.44722861
17.61368184	17.65352676	18.48015008	17.84001001	16.86082041	17.59650825	17.61583792	18.05	17.7	16.38385193
17.6198049	17.65962981	18.50371686	17.81078539	16.86977989	17.59164082	17.62	18.047999	17.70697349	16.26047524
17.61407204	17.65278639	18.44976988	17.80017509	16.81141071	17.60629815	17.61094547	18.03695348	17.71	16.23694347
17.61205103	17.65811406	18.55774387	17.83529265	16.81	17.59356678	17.59676338	18.03	17.70687844	16.12488744
17.61817409	17.66729865	18.5470085	17.82958979	16.81	17.5828064	17.55652326	18.03	17.69229115	16.02034517
